auth_name,code,name,proj4string
EPSG,2179,ETRF2000-PL / CS2000/24,+proj=tmerc +lat_0=0 +lon_0=24 +k=0.999923 +x_0=8500000 +y_0=0 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,2180,ETRF2000-PL / CS92,+proj=tmerc +lat_0=0 +lon_0=19 +k=0.9993 +x_0=500000 +y_0=-5300000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,2188,Azores Occidental 1939 / UTM zone 25N,+proj=utm +zone=25 +ellps=intl +units=m +no_defs +type=crs
EPSG,2189,Azores Central 1948 / UTM zone 26N,+proj=utm +zone=26 +ellps=intl +units=m +no_defs +type=crs
EPSG,2190,Azores Oriental 1940 / UTM zone 26N,+proj=utm +zone=26 +ellps=intl +units=m +no_defs +type=crs
EPSG,2193,NZGD2000 / New Zealand Transverse Mercator 2000,+proj=tmerc +lat_0=0 +lon_0=173 +k=0.9996 +x_0=1600000 +y_0=10000000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,2195,NAD83(HARN) / UTM zone 2S,+proj=utm +zone=2 +south +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,2196,ETRS89 / Kp2000 Jutland,+proj=tmerc +lat_0=0 +lon_0=9.5 +k=0.99995 +x_0=200000 +y_0=0 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,2197,ETRS89 / Kp2000 Zealand,+proj=tmerc +lat_0=0 +lon_0=12 +k=0.99995 +x_0=500000 +y_0=0 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,2198,ETRS89 / Kp2000 Bornholm,+proj=tmerc +lat_0=0 +lon_0=15 +k=1 +x_0=900000 +y_0=0 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,2200,ATS77 / New Brunswick Stereographic (ATS77),+proj=sterea +lat_0=46.5 +lon_0=-66.5 +k=0.999912 +x_0=300000 +y_0=800000 +a=6378135 +rf=298.257 +units=m +no_defs +type=crs
EPSG,2201,REGVEN / UTM zone 18N,+proj=utm +zone=18 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,2202,REGVEN / UTM zone 19N,+proj=utm +zone=19 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,2203,REGVEN / UTM zone 20N,+proj=utm +zone=20 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,2204,NAD27 / Tennessee,+proj=lcc +lat_0=34.6666666666667 +lon_0=-86 +lat_1=35.25 +lat_2=36.4166666666667 +x_0=609601.219202438 +y_0=30480.0609601219 +datum=NAD27 +units=us-ft +no_defs +type=crs
EPSG,2205,NAD83 / Kentucky North,+proj=lcc +lat_0=37.5 +lon_0=-84.25 +lat_1=37.9666666666667 +lat_2=38.9666666666667 +x_0=500000 +y_0=0 +datum=NAD83 +units=m +no_defs +type=crs
EPSG,2206,ED50 / 3-degree Gauss-Kruger zone 9,+proj=tmerc +lat_0=0 +lon_0=27 +k=1 +x_0=9500000 +y_0=0 +ellps=intl +units=m +no_defs +type=crs
EPSG,2207,ED50 / 3-degree Gauss-Kruger zone 10,+proj=tmerc +lat_0=0 +lon_0=30 +k=1 +x_0=10500000 +y_0=0 +ellps=intl +units=m +no_defs +type=crs
EPSG,2208,ED50 / 3-degree Gauss-Kruger zone 11,+proj=tmerc +lat_0=0 +lon_0=33 +k=1 +x_0=11500000 +y_0=0 +ellps=intl +units=m +no_defs +type=crs
EPSG,2209,ED50 / 3-degree Gauss-Kruger zone 12,+proj=tmerc +lat_0=0 +lon_0=36 +k=1 +x_0=12500000 +y_0=0 +ellps=intl +units=m +no_defs +type=crs
EPSG,2210,ED50 / 3-degree Gauss-Kruger zone 13,+proj=tmerc +lat_0=0 +lon_0=39 +k=1 +x_0=13500000 +y_0=0 +ellps=intl +units=m +no_defs +type=crs
EPSG,2211,ED50 / 3-degree Gauss-Kruger zone 14,+proj=tmerc +lat_0=0 +lon_0=42 +k=1 +x_0=14500000 +y_0=0 +ellps=intl +units=m +no_defs +type=crs
EPSG,2212,ED50 / 3-degree Gauss-Kruger zone 15,+proj=tmerc +lat_0=0 +lon_0=45 +k=1 +x_0=15500000 +y_0=0 +ellps=intl +units=m +no_defs +type=crs
EPSG,2213,ETRS89 / TM 30 NE,+proj=tmerc +lat_0=0 +lon_0=30 +k=0.9996 +x_0=500000 +y_0=0 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,2215,Manoca 1962 / UTM zone 32N,+proj=utm +zone=32 +ellps=clrk80ign +units=m +no_defs +type=crs
EPSG,2216,Qornoq 1927 / UTM zone 22N,+proj=utm +zone=22 +ellps=intl +units=m +no_defs +type=crs
EPSG,2217,Qornoq 1927 / UTM zone 23N,+proj=utm +zone=23 +ellps=intl +units=m +no_defs +type=crs
EPSG,2219,ATS77 / UTM zone 19N,+proj=utm +zone=19 +a=6378135 +rf=298.257 +units=m +no_defs +type=crs
EPSG,2220,ATS77 / UTM zone 20N,+proj=utm +zone=20 +a=6378135 +rf=298.257 +units=m +no_defs +type=crs
EPSG,2222,NAD83 / Arizona East (ft),+proj=tmerc +lat_0=31 +lon_0=-110.166666666667 +k=0.9999 +x_0=213360 +y_0=0 +datum=NAD83 +units=ft +no_defs +type=crs
EPSG,2223,NAD83 / Arizona Central (ft),+proj=tmerc +lat_0=31 +lon_0=-111.916666666667 +k=0.9999 +x_0=213360 +y_0=0 +datum=NAD83 +units=ft +no_defs +type=crs
EPSG,2224,NAD83 / Arizona West (ft),+proj=tmerc +lat_0=31 +lon_0=-113.75 +k=0.999933333 +x_0=213360 +y_0=0 +datum=NAD83 +units=ft +no_defs +type=crs
EPSG,2225,NAD83 / California zone 1 (ftUS),+proj=lcc +lat_0=39.3333333333333 +lon_0=-122 +lat_1=41.6666666666667 +lat_2=40 +x_0=2000000.0001016 +y_0=500000.0001016 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2226,NAD83 / California zone 2 (ftUS),+proj=lcc +lat_0=37.6666666666667 +lon_0=-122 +lat_1=39.8333333333333 +lat_2=38.3333333333333 +x_0=2000000.0001016 +y_0=500000.0001016 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2227,NAD83 / California zone 3 (ftUS),+proj=lcc +lat_0=36.5 +lon_0=-120.5 +lat_1=38.4333333333333 +lat_2=37.0666666666667 +x_0=2000000.0001016 +y_0=500000.0001016 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2228,NAD83 / California zone 4 (ftUS),+proj=lcc +lat_0=35.3333333333333 +lon_0=-119 +lat_1=37.25 +lat_2=36 +x_0=2000000.0001016 +y_0=500000.0001016 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2229,NAD83 / California zone 5 (ftUS),+proj=lcc +lat_0=33.5 +lon_0=-118 +lat_1=35.4666666666667 +lat_2=34.0333333333333 +x_0=2000000.0001016 +y_0=500000.0001016 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2230,NAD83 / California zone 6 (ftUS),+proj=lcc +lat_0=32.1666666666667 +lon_0=-116.25 +lat_1=33.8833333333333 +lat_2=32.7833333333333 +x_0=2000000.0001016 +y_0=500000.0001016 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2231,NAD83 / Colorado North (ftUS),+proj=lcc +lat_0=39.3333333333333 +lon_0=-105.5 +lat_1=40.7833333333333 +lat_2=39.7166666666667 +x_0=914401.828803658 +y_0=304800.609601219 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2232,NAD83 / Colorado Central (ftUS),+proj=lcc +lat_0=37.8333333333333 +lon_0=-105.5 +lat_1=39.75 +lat_2=38.45 +x_0=914401.828803658 +y_0=304800.609601219 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2233,NAD83 / Colorado South (ftUS),+proj=lcc +lat_0=36.6666666666667 +lon_0=-105.5 +lat_1=38.4333333333333 +lat_2=37.2333333333333 +x_0=914401.828803658 +y_0=304800.609601219 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2234,NAD83 / Connecticut (ftUS),+proj=lcc +lat_0=40.8333333333333 +lon_0=-72.75 +lat_1=41.8666666666667 +lat_2=41.2 +x_0=304800.609601219 +y_0=152400.30480061 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2235,NAD83 / Delaware (ftUS),+proj=tmerc +lat_0=38 +lon_0=-75.4166666666667 +k=0.999995 +x_0=200000.0001016 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2236,NAD83 / Florida East (ftUS),+proj=tmerc +lat_0=24.3333333333333 +lon_0=-81 +k=0.999941177 +x_0=200000.0001016 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2237,NAD83 / Florida West (ftUS),+proj=tmerc +lat_0=24.3333333333333 +lon_0=-82 +k=0.999941177 +x_0=200000.0001016 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2238,NAD83 / Florida North (ftUS),+proj=lcc +lat_0=29 +lon_0=-84.5 +lat_1=30.75 +lat_2=29.5833333333333 +x_0=600000 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2239,NAD83 / Georgia East (ftUS),+proj=tmerc +lat_0=30 +lon_0=-82.1666666666667 +k=0.9999 +x_0=200000.0001016 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2240,NAD83 / Georgia West (ftUS),+proj=tmerc +lat_0=30 +lon_0=-84.1666666666667 +k=0.9999 +x_0=699999.9998984 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2241,NAD83 / Idaho East (ftUS),+proj=tmerc +lat_0=41.6666666666667 +lon_0=-112.166666666667 +k=0.999947368 +x_0=200000.0001016 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2242,NAD83 / Idaho Central (ftUS),+proj=tmerc +lat_0=41.6666666666667 +lon_0=-114 +k=0.999947368 +x_0=500000.0001016 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2243,NAD83 / Idaho West (ftUS),+proj=tmerc +lat_0=41.6666666666667 +lon_0=-115.75 +k=0.999933333 +x_0=800000.0001016 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2246,NAD83 / Kentucky North (ftUS),+proj=lcc +lat_0=37.5 +lon_0=-84.25 +lat_1=37.9666666666667 +lat_2=38.9666666666667 +x_0=500000.0001016 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2247,NAD83 / Kentucky South (ftUS),+proj=lcc +lat_0=36.3333333333333 +lon_0=-85.75 +lat_1=37.9333333333333 +lat_2=36.7333333333333 +x_0=500000.0001016 +y_0=500000.0001016 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2248,NAD83 / Maryland (ftUS),+proj=lcc +lat_0=37.6666666666667 +lon_0=-77 +lat_1=39.45 +lat_2=38.3 +x_0=399999.9998984 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2249,NAD83 / Massachusetts Mainland (ftUS),+proj=lcc +lat_0=41 +lon_0=-71.5 +lat_1=42.6833333333333 +lat_2=41.7166666666667 +x_0=200000.0001016 +y_0=750000 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2250,NAD83 / Massachusetts Island (ftUS),+proj=lcc +lat_0=41 +lon_0=-70.5 +lat_1=41.4833333333333 +lat_2=41.2833333333333 +x_0=500000.0001016 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2251,NAD83 / Michigan North (ft),+proj=lcc +lat_0=44.7833333333333 +lon_0=-87 +lat_1=47.0833333333333 +lat_2=45.4833333333333 +x_0=7999999.999968 +y_0=0 +datum=NAD83 +units=ft +no_defs +type=crs
EPSG,2252,NAD83 / Michigan Central (ft),+proj=lcc +lat_0=43.3166666666667 +lon_0=-84.3666666666667 +lat_1=45.7 +lat_2=44.1833333333333 +x_0=5999999.999976 +y_0=0 +datum=NAD83 +units=ft +no_defs +type=crs
EPSG,2253,NAD83 / Michigan South (ft),+proj=lcc +lat_0=41.5 +lon_0=-84.3666666666667 +lat_1=43.6666666666667 +lat_2=42.1 +x_0=3999999.999984 +y_0=0 +datum=NAD83 +units=ft +no_defs +type=crs
EPSG,2254,NAD83 / Mississippi East (ftUS),+proj=tmerc +lat_0=29.5 +lon_0=-88.8333333333333 +k=0.99995 +x_0=300000 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2255,NAD83 / Mississippi West (ftUS),+proj=tmerc +lat_0=29.5 +lon_0=-90.3333333333333 +k=0.99995 +x_0=699999.9998984 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2256,NAD83 / Montana (ft),+proj=lcc +lat_0=44.25 +lon_0=-109.5 +lat_1=49 +lat_2=45 +x_0=599999.9999976 +y_0=0 +datum=NAD83 +units=ft +no_defs +type=crs
EPSG,2257,NAD83 / New Mexico East (ftUS),+proj=tmerc +lat_0=31 +lon_0=-104.333333333333 +k=0.999909091 +x_0=165000 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2258,NAD83 / New Mexico Central (ftUS),+proj=tmerc +lat_0=31 +lon_0=-106.25 +k=0.9999 +x_0=500000.0001016 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2259,NAD83 / New Mexico West (ftUS),+proj=tmerc +lat_0=31 +lon_0=-107.833333333333 +k=0.999916667 +x_0=830000.0001016 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2260,NAD83 / New York East (ftUS),+proj=tmerc +lat_0=38.8333333333333 +lon_0=-74.5 +k=0.9999 +x_0=150000 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2261,NAD83 / New York Central (ftUS),+proj=tmerc +lat_0=40 +lon_0=-76.5833333333333 +k=0.9999375 +x_0=249999.9998984 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2262,NAD83 / New York West (ftUS),+proj=tmerc +lat_0=40 +lon_0=-78.5833333333333 +k=0.9999375 +x_0=350000.0001016 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2263,NAD83 / New York Long Island (ftUS),+proj=lcc +lat_0=40.1666666666667 +lon_0=-74 +lat_1=41.0333333333333 +lat_2=40.6666666666667 +x_0=300000 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2264,NAD83 / North Carolina (ftUS),+proj=lcc +lat_0=33.75 +lon_0=-79 +lat_1=36.1666666666667 +lat_2=34.3333333333333 +x_0=609601.219202438 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2265,NAD83 / North Dakota North (ft),+proj=lcc +lat_0=47 +lon_0=-100.5 +lat_1=48.7333333333333 +lat_2=47.4333333333333 +x_0=599999.9999976 +y_0=0 +datum=NAD83 +units=ft +no_defs +type=crs
EPSG,2266,NAD83 / North Dakota South (ft),+proj=lcc +lat_0=45.6666666666667 +lon_0=-100.5 +lat_1=47.4833333333333 +lat_2=46.1833333333333 +x_0=599999.9999976 +y_0=0 +datum=NAD83 +units=ft +no_defs +type=crs
EPSG,2267,NAD83 / Oklahoma North (ftUS),+proj=lcc +lat_0=35 +lon_0=-98 +lat_1=36.7666666666667 +lat_2=35.5666666666667 +x_0=600000 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2268,NAD83 / Oklahoma South (ftUS),+proj=lcc +lat_0=33.3333333333333 +lon_0=-98 +lat_1=35.2333333333333 +lat_2=33.9333333333333 +x_0=600000 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2269,NAD83 / Oregon North (ft),+proj=lcc +lat_0=43.6666666666667 +lon_0=-120.5 +lat_1=46 +lat_2=44.3333333333333 +x_0=2500000.0001424 +y_0=0 +datum=NAD83 +units=ft +no_defs +type=crs
EPSG,2270,NAD83 / Oregon South (ft),+proj=lcc +lat_0=41.6666666666667 +lon_0=-120.5 +lat_1=44 +lat_2=42.3333333333333 +x_0=1500000.0001464 +y_0=0 +datum=NAD83 +units=ft +no_defs +type=crs
EPSG,2271,NAD83 / Pennsylvania North (ftUS),+proj=lcc +lat_0=40.1666666666667 +lon_0=-77.75 +lat_1=41.95 +lat_2=40.8833333333333 +x_0=600000 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2272,NAD83 / Pennsylvania South (ftUS),+proj=lcc +lat_0=39.3333333333333 +lon_0=-77.75 +lat_1=40.9666666666667 +lat_2=39.9333333333333 +x_0=600000 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2273,NAD83 / South Carolina (ft),+proj=lcc +lat_0=31.8333333333333 +lon_0=-81 +lat_1=34.8333333333333 +lat_2=32.5 +x_0=609600 +y_0=0 +datum=NAD83 +units=ft +no_defs +type=crs
EPSG,2274,NAD83 / Tennessee (ftUS),+proj=lcc +lat_0=34.3333333333333 +lon_0=-86 +lat_1=36.4166666666667 +lat_2=35.25 +x_0=600000 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2275,NAD83 / Texas North (ftUS),+proj=lcc +lat_0=34 +lon_0=-101.5 +lat_1=36.1833333333333 +lat_2=34.65 +x_0=200000.0001016 +y_0=999999.9998984 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2276,NAD83 / Texas North Central (ftUS),+proj=lcc +lat_0=31.6666666666667 +lon_0=-98.5 +lat_1=33.9666666666667 +lat_2=32.1333333333333 +x_0=600000 +y_0=2000000.0001016 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2277,NAD83 / Texas Central (ftUS),+proj=lcc +lat_0=29.6666666666667 +lon_0=-100.333333333333 +lat_1=31.8833333333333 +lat_2=30.1166666666667 +x_0=699999.9998984 +y_0=3000000 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2278,NAD83 / Texas South Central (ftUS),+proj=lcc +lat_0=27.8333333333333 +lon_0=-99 +lat_1=30.2833333333333 +lat_2=28.3833333333333 +x_0=600000 +y_0=3999999.9998984 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2279,NAD83 / Texas South (ftUS),+proj=lcc +lat_0=25.6666666666667 +lon_0=-98.5 +lat_1=27.8333333333333 +lat_2=26.1666666666667 +x_0=300000 +y_0=5000000.0001016 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2280,NAD83 / Utah North (ft),+proj=lcc +lat_0=40.3333333333333 +lon_0=-111.5 +lat_1=41.7833333333333 +lat_2=40.7166666666667 +x_0=500000.0001504 +y_0=999999.999996 +datum=NAD83 +units=ft +no_defs +type=crs
EPSG,2281,NAD83 / Utah Central (ft),+proj=lcc +lat_0=38.3333333333333 +lon_0=-111.5 +lat_1=40.65 +lat_2=39.0166666666667 +x_0=500000.0001504 +y_0=1999999.999992 +datum=NAD83 +units=ft +no_defs +type=crs
EPSG,2282,NAD83 / Utah South (ft),+proj=lcc +lat_0=36.6666666666667 +lon_0=-111.5 +lat_1=38.35 +lat_2=37.2166666666667 +x_0=500000.0001504 +y_0=2999999.999988 +datum=NAD83 +units=ft +no_defs +type=crs
EPSG,2283,NAD83 / Virginia North (ftUS),+proj=lcc +lat_0=37.6666666666667 +lon_0=-78.5 +lat_1=39.2 +lat_2=38.0333333333333 +x_0=3500000.0001016 +y_0=2000000.0001016 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2284,NAD83 / Virginia South (ftUS),+proj=lcc +lat_0=36.3333333333333 +lon_0=-78.5 +lat_1=37.9666666666667 +lat_2=36.7666666666667 +x_0=3500000.0001016 +y_0=999999.9998984 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2285,NAD83 / Washington North (ftUS),+proj=lcc +lat_0=47 +lon_0=-120.833333333333 +lat_1=48.7333333333333 +lat_2=47.5 +x_0=500000.0001016 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2286,NAD83 / Washington South (ftUS),+proj=lcc +lat_0=45.3333333333333 +lon_0=-120.5 +lat_1=47.3333333333333 +lat_2=45.8333333333333 +x_0=500000.0001016 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2287,NAD83 / Wisconsin North (ftUS),+proj=lcc +lat_0=45.1666666666667 +lon_0=-90 +lat_1=46.7666666666667 +lat_2=45.5666666666667 +x_0=600000 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2288,NAD83 / Wisconsin Central (ftUS),+proj=lcc +lat_0=43.8333333333333 +lon_0=-90 +lat_1=45.5 +lat_2=44.25 +x_0=600000 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2289,NAD83 / Wisconsin South (ftUS),+proj=lcc +lat_0=42 +lon_0=-90 +lat_1=44.0666666666667 +lat_2=42.7333333333333 +x_0=600000 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,2290,ATS77 / Prince Edward Isl. Stereographic (ATS77),+proj=sterea +lat_0=47.25 +lon_0=-63 +k=0.999912 +x_0=700000 +y_0=400000 +a=6378135 +rf=298.257 +units=m +no_defs +type=crs
EPSG,2294,ATS77 / MTM Nova Scotia zone 4,+proj=tmerc +lat_0=0 +lon_0=-61.5 +k=0.9999 +x_0=4500000 +y_0=0 +a=6378135 +rf=298.257 +units=m +no_defs +type=crs
EPSG,2295,ATS77 / MTM Nova Scotia zone 5,+proj=tmerc +lat_0=0 +lon_0=-64.5 +k=0.9999 +x_0=5500000 +y_0=0 +a=6378135 +rf=298.257 +units=m +no_defs +type=crs
EPSG,2308,Batavia / TM 109 SE,+proj=tmerc +lat_0=0 +lon_0=109 +k=0.9996 +x_0=500000 +y_0=10000000 +ellps=bessel +units=m +no_defs +type=crs
EPSG,2309,WGS 84 / TM 116 SE,+proj=tmerc +lat_0=0 +lon_0=116 +k=0.9996 +x_0=500000 +y_0=10000000 +datum=WGS84 +units=m +no_defs +type=crs
EPSG,2310,WGS 84 / TM 132 SE,+proj=tmerc +lat_0=0 +lon_0=132 +k=0.9996 +x_0=500000 +y_0=10000000 +datum=WGS84 +units=m +no_defs +type=crs
EPSG,2311,WGS 84 / TM 6 NE,+proj=tmerc +lat_0=0 +lon_0=6 +k=0.9996 +x_0=500000 +y_0=0 +datum=WGS84 +units=m +no_defs +type=crs
EPSG,2312,Garoua / UTM zone 33N,+proj=utm +zone=33 +a=6378249.145 +rf=293.465 +units=m +no_defs +type=crs
EPSG,2313,Kousseri / UTM zone 33N,+proj=utm +zone=33 +a=6378249.145 +rf=293.465 +units=m +no_defs +type=crs
EPSG,2314,Trinidad 1903 / Trinidad Grid (ftCla),+proj=cass +lat_0=10.4416666666667 +lon_0=-61.3333333333333 +x_0=86501.46392052 +y_0=65379.0134283 +a=6378293.64520876 +b=6356617.98767984 +to_meter=0.3047972654 +no_defs +type=crs
EPSG,2315,Campo Inchauspe / UTM zone 19S,+proj=utm +zone=19 +south +ellps=intl +units=m +no_defs +type=crs
EPSG,2316,Campo Inchauspe / UTM zone 20S,+proj=utm +zone=20 +south +ellps=intl +units=m +no_defs +type=crs
EPSG,2317,PSAD56 / ICN Regional,+proj=lcc +lat_0=6 +lon_0=-66 +lat_1=9 +lat_2=3 +x_0=1000000 +y_0=1000000 +ellps=intl +units=m +no_defs +type=crs
EPSG,2318,Ain el Abd / Aramco Lambert,+proj=lcc +lat_0=25.08951 +lon_0=48 +lat_1=17 +lat_2=33 +x_0=0 +y_0=0 +ellps=intl +units=m +no_defs +type=crs
EPSG,2319,ED50 / TM27,+proj=tmerc +lat_0=0 +lon_0=27 +k=1 +x_0=500000 +y_0=0 +ellps=intl +units=m +no_defs +type=crs
EPSG,2320,ED50 / TM30,+proj=tmerc +lat_0=0 +lon_0=30 +k=1 +x_0=500000 +y_0=0 +ellps=intl +units=m +no_defs +type=crs
EPSG,2321,ED50 / TM33,+proj=tmerc +lat_0=0 +lon_0=33 +k=1 +x_0=500000 +y_0=0 +ellps=intl +units=m +no_defs +type=crs
EPSG,2322,ED50 / TM36,+proj=tmerc +lat_0=0 +lon_0=36 +k=1 +x_0=500000 +y_0=0 +ellps=intl +units=m +no_defs +type=crs
EPSG,2323,ED50 / TM39,+proj=tmerc +lat_0=0 +lon_0=39 +k=1 +x_0=500000 +y_0=0 +ellps=intl +units=m +no_defs +type=crs
EPSG,2324,ED50 / TM42,+proj=tmerc +lat_0=0 +lon_0=42 +k=1 +x_0=500000 +y_0=0 +ellps=intl +units=m +no_defs +type=crs
EPSG,2325,ED50 / TM45,+proj=tmerc +lat_0=0 +lon_0=45 +k=1 +x_0=500000 +y_0=0 +ellps=intl +units=m +no_defs +type=crs
EPSG,2326,Hong Kong 1980 Grid System,+proj=tmerc +lat_0=22.3121333333333 +lon_0=114.178555555556 +k=1 +x_0=836694.05 +y_0=819069.8 +ellps=intl +units=m +no_defs +type=crs
EPSG,2327,Xian 1980 / Gauss-Kruger zone 13,+proj=tmerc +lat_0=0 +lon_0=75 +k=1 +x_0=13500000 +y_0=0 +ellps=IAU76 +units=m +no_defs +type=crs
EPSG,2328,Xian 1980 / Gauss-Kruger zone 14,+proj=tmerc +lat_0=0 +lon_0=81 +k=1 +x_0=14500000 +y_0=0 +ellps=IAU76 +units=m +no_defs +type=crs
EPSG,2329,Xian 1980 / Gauss-Kruger zone 15,+proj=tmerc +lat_0=0 +lon_0=87 +k=1 +x_0=15500000 +y_0=0 +ellps=IAU76 +units=m +no_defs +type=crs
EPSG,2330,Xian 1980 / Gauss-Kruger zone 16,+proj=tmerc +lat_0=0 +lon_0=93 +k=1 +x_0=16500000 +y_0=0 +ellps=IAU76 +units=m +no_defs +type=crs
EPSG,2331,Xian 1980 / Gauss-Kruger zone 17,+proj=tmerc +lat_0=0 +lon_0=99 +k=1 +x_0=17500000 +y_0=0 +ellps=IAU76 +units=m +no_defs +type=crs
EPSG,2332,Xian 1980 / Gauss-Kruger zone 18,+proj=tmerc +lat_0=0 +lon_0=105 +k=1 +x_0=18500000 +y_0=0 +ellps=IAU76 +units=m +no_defs +type=crs
EPSG,2333,Xian 1980 / Gauss-Kruger zone 19,+proj=tmerc +lat_0=0 +lon_0=111 +k=1 +x_0=19500000 +y_0=0 +ellps=IAU76 +units=m +no_defs +type=crs
EPSG,2334,Xian 1980 / Gauss-Kruger zone 20,+proj=tmerc +lat_0=0 +lon_0=117 +k=1 +x_0=20500000 +y_0=0 +ellps=IAU76 +units=m +no_defs +type=crs
EPSG,2335,Xian 1980 / Gauss-Kruger zone 21,+proj=tmerc +lat_0=0 +lon_0=123 +k=1 +x_0=21500000 +y_0=0 +ellps=IAU76 +units=m +no_defs +type=crs
EPSG,2336,Xian 1980 / Gauss-Kruger zone 22,+proj=tmerc +lat_0=0 +lon_0=129 +k=1 +x_0=22500000 +y_0=0 +ellps=IAU76 +units=m +no_defs +type=crs
EPSG,2337,Xian 1980 / Gauss-Kruger zone 23,+proj=tmerc +lat_0=0 +lon_0=135 +k=1 +x_0=23500000 +y_0=0 +ellps=IAU76 +units=m +no_defs +type=crs
EPSG,2338,Xian 1980 / Gauss-Kruger CM 75E,+proj=tmerc +lat_0=0 +lon_0=75 +k=1 +x_0=500000 +y_0=0 +ellps=IAU76 +units=m +no_defs +type=crs
EPSG,2339,Xian 1980 / Gauss-Kruger CM 81E,+proj=tmerc +lat_0=0 +lon_0=81 +k=1 +x_0=500000 +y_0=0 +ellps=IAU76 +units=m +no_defs +type=crs
EPSG,2340,Xian 1980 / Gauss-Kruger CM 87E,+proj=tmerc +lat_0=0 +lon_0=87 +k=1 +x_0=500000 +y_0=0 +ellps=IAU76 +units=m +no_defs +type=crs
